country,Year,Sex,Religion,Value,Gallup2022NonReligious,Gallup2022Atheist,Gallup2017Combined,Pew2010Unaffiliated
IE,2011.0,Both Sexes,Orthodox,45223.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Pantheism,1940.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Presbyterian,24600.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Protestant,5326.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Quakers,925.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Roman Catholic,3861335.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Other Religions,14118.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,No Religion,269811.0,42.0,13.0,56.0,6.2
IE,2011.0,Both Sexes,Not Stated,72914.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Total,2272699.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Agnostic,2072.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Apostolic,6498.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Atheist,2573.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Baha'i,266.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Baptist,1673.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Brethren,159.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Buddhist,3955.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Christian,19106.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Church of Ireland,63455.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Evangelical,1904.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Hindu,6192.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Jehovah Witness,2767.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Jewish,999.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Lapsed Roman Catholic,546.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Latter Day Saints,619.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Lutheran,2165.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Methodist,3314.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Muslim,28127.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Orthodox,21942.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Pantheism,866.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Presbyterian,12350.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Protestant,2316.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Quakers,428.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Roman Catholic,1884192.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Other Religions,7672.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,No Religion,157219.0,42.0,13.0,56.0,6.2
IE,2011.0,Male,Not Stated,39324.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Total,2315553.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Agnostic,1449.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Apostolic,7545.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Atheist,1332.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Baha'i,254.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Baptist,1858.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Brethren,177.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Buddhist,4748.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Christian,22055.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Church of Ireland,65584.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Evangelical,2284.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Hindu,4496.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Jehovah Witness,3382.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Jewish,985.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Lapsed Roman Catholic,733.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Latter Day Saints,665.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Lutheran,3518.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Methodist,3528.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Muslim,21077.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Orthodox,23281.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Pantheism,1074.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Presbyterian,12250.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Protestant,3010.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Quakers,497.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Roman Catholic,1977143.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Other Religions,6446.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,No Religion,112592.0,42.0,13.0,56.0,6.2
IE,2011.0,Female,Not Stated,33590.0,42.0,13.0,56.0,6.2
JM,2011.0,Both Sexes,Total,2684256.0,,,,17.2
JM,2011.0,Both Sexes,Anglican,74995.0,,,,17.2
JM,2011.0,Both Sexes,Baha'i,269.0,,,,17.2
JM,2011.0,Both Sexes,Baptist,180626.0,,,,17.2
JM,2011.0,Both Sexes,Brethren,23647.0,,,,17.2
JM,2011.0,Both Sexes,Church of God of Prophecy,121264.0,,,,17.2
JM,2011.0,Both Sexes,Hindu,1839.0,,,,17.2
JM,2011.0,Both Sexes,Islam ,1511.0,,,,17.2
JM,2011.0,Both Sexes,Jehovah Witness,50843.0,,,,17.2
JM,2011.0,Both Sexes,Judaism,506.0,,,,17.2
JM,2011.0,Both Sexes,Methodist,43362.0,,,,17.2
JM,2011.0,Both Sexes,Moravian,18351.0,,,,17.2
JM,2011.0,Both Sexes,Pentecostal,295209.0,,,,17.2
JM,2011.0,Both Sexes,Rastafarian,29028.0,,,,17.2
JM,2011.0,Both Sexes,Revived,36309.0,,,,17.2
JM,2011.0,Both Sexes,Roman Catholic,58010.0,,,,17.2
JM,2011.0,Both Sexes,Seventh Day Adventist,322202.0,,,,17.2
JM,2011.0,Both Sexes,United Church,55419.0,,,,17.2
JM,2011.0,Both Sexes,Other Church of God,246790.0,,,,17.2
JM,2011.0,Both Sexes,Other Religions,169000.0,,,,17.2
JM,2011.0,Both Sexes,No Religion,571988.0,,,,17.2
JM,2011.0,Both Sexes,Not Specified,61403.0,,,,17.2
JM,2011.0,Both Sexes,New Testament Church of God,192128.0,,,,17.2
JM,2011.0,Both Sexes,Church of God in Jamaica,129557.0,,,,17.2
JM,2011.0,Male,Total,1324669.0,,,,17.2
JM,2011.0,Male,Anglican,34310.0,,,,17.2
JM,2011.0,Male,Baha'i,136.0,,,,17.2
JM,2011.0,Male,Baptist,81178.0,,,,17.2
JM,2011.0,Male,Brethren,10230.0,,,,17.2
JM,2011.0,Male,Church of God of Prophecy,53413.0,,,,17.2
JM,2011.0,Male,Hindu,1071.0,,,,17.2
JM,2011.0,Male,Islam ,1051.0,,,,17.2
JM,2011.0,Male,Jehovah Witness,21290.0,,,,17.2
JM,2011.0,Male,Judaism,256.0,,,,17.2
JM,2011.0,Male,Methodist,19258.0,,,,17.2
JM,2011.0,Male,Moravian,8608.0,,,,17.2
JM,2011.0,Male,Pentecostal,125831.0,,,,17.2
JM,2011.0,Male,Rastafarian,25322.0,,,,17.2
JM,2011.0,Male,Revived,14039.0,,,,17.2
JM,2011.0,Male,Roman Catholic,27306.0,,,,17.2
JM,2011.0,Male,Seventh Day Adventist,147271.0,,,,17.2
JM,2011.0,Male,United Church,24051.0,,,,17.2
JM,2011.0,Male,Other Church of God,106035.0,,,,17.2
JM,2011.0,Male,Other Religions,71014.0,,,,17.2
JM,2011.0,Male,No Religion,382399.0,,,,17.2
JM,2011.0,Male,Not Specified,31173.0,,,,17.2
JM,2011.0,Male,New Testament Church of God,83826.0,,,,17.2
JM,2011.0,Male,Church of God in Jamaica,55601.0,,,,17.2
JM,2011.0,Female,Total,1359587.0,,,,17.2
JM,2011.0,Female,Anglican,40685.0,,,,17.2
JM,2011.0,Female,Baha'i,133.0,,,,17.2
JM,2011.0,Female,Baptist,99448.0,,,,17.2
JM,2011.0,Female,Brethren,13417.0,,,,17.2
JM,2011.0,Female,Church of God of Prophecy,67851.0,,,,17.2
JM,2011.0,Female,Hindu,768.0,,,,17.2
JM,2011.0,Female,Islam ,460.0,,,,17.2
JM,2011.0,Female,Jehovah Witness,29553.0,,,,17.2
JM,2011.0,Female,Judaism,250.0,,,,17.2
JM,2011.0,Female,Methodist,24104.0,,,,17.2
JM,2011.0,Female,Moravian,9743.0,,,,17.2
JM,2011.0,Female,Pentecostal,169378.0,,,,17.2
JM,2011.0,Female,Rastafarian,3706.0,,,,17.2
JM,2011.0,Female,Revived,22270.0,,,,17.2
JM,2011.0,Female,Roman Catholic,30704.0,,,,17.2
JM,2011.0,Female,Seventh Day Adventist,174931.0,,,,17.2
JM,2011.0,Female,United Church,31368.0,,,,17.2
JM,2011.0,Female,Other Church of God,140755.0,,,,17.2
JM,2011.0,Female,Other Religions,97986.0,,,,17.2
JM,2011.0,Female,No Religion,189589.0,,,,17.2
JM,2011.0,Female,Not Specified,30230.0,,,,17.2
JM,2011.0,Female,New Testament Church of God,108302.0,,,,17.2
JM,2011.0,Female,Church of God in Jamaica,73956.0,,,,17.2
LT,2011.0,Both Sexes,Total,3043429.0,,,,
LT,2011.0,Both Sexes,Agnostic,382.0,,,,
LT,2011.0,Both Sexes,Armenian Apostolic,138.0,,,,
LT,2011.0,Both Sexes,Baha'i,29.0,,,,
LT,2011.0,Both Sexes,Balts Believers,5118.0,,,,
LT,2011.0,Both Sexes,Baptist,1336.0,,,,
LT,2011.0,Both Sexes,Buddhist,626.0,,,,
LT,2011.0,Both Sexes,Christian,1310.0,,,,
LT,2011.0,Both Sexes,Church of Christ,516.0,,,,
LT,2011.0,Both Sexes,Church of Jesus Christ of Latter-day Saints,129.0,,,,
LT,2011.0,Both Sexes,Church of Scientology,25.0,,,,
LT,2011.0,Both Sexes,Evangelical Lutherans,18376.0,,,,
LT,2011.0,Both Sexes,Evangelical Reformists,6731.0,,,,
LT,2011.0,Both Sexes,Greek Catholic,706.0,,,,
LT,2011.0,Both Sexes,Jehovah Witness,2927.0,,,,
LT,2011.0,Both Sexes,Judaism,1229.0,,,,
LT,2011.0,Both Sexes,Karaite,310.0,,,,
LT,2011.0,Both Sexes,Methodist,364.0,,,,
LT,2011.0,Both Sexes,New Apostolic,422.0,,,,
LT,2011.0,Both Sexes,Old Believers,23330.0,,,,
LT,2011.0,Both Sexes,Orthodox,125189.0,,,,
LT,2011.0,Both Sexes,Pentecostal,1852.0,,,,
LT,2011.0,Both Sexes,Protestant,1206.0,,,,
LT,2011.0,Both Sexes,Roman Catholic,2350478.0,,,,
LT,2011.0,Both Sexes,Seventh Day Adventist,920.0,,,,
LT,2011.0,Both Sexes,Society for Krishna Consciousness,344.0,,,,
LT,2011.0,Both Sexes,Sunni Muslims,2727.0,,,,
LT,2011.0,Both Sexes,Other,356.0,,,,
LT,2011.0,Both Sexes,No Religion,186670.0,,,,
LT,2011.0,Both Sexes,Not Stated,307757.0,,,,
LT,2011.0,Both Sexes,Word of Faith,995.0,,,,
LT,2011.0,Both Sexes,Charismatic Evangelical Church,931.0,,,,
LT,2011.0,Male,Total,1402604.0,,,,
LT,2011.0,Male,Agnostic,172.0,,,,
LT,2011.0,Male,Armenian Apostolic,90.0,,,,
LT,2011.0,Male,Baha'i,14.0,,,,
LT,2011.0,Male,Balts Believers,2990.0,,,,
LT,2011.0,Male,Baptist,574.0,,,,
LT,2011.0,Male,Buddhist,392.0,,,,
LT,2011.0,Male,Christian,546.0,,,,
LT,2011.0,Male,Church of Christ,214.0,,,,
LT,2011.0,Male,Church of Jesus Christ of Latter-day Saints,61.0,,,,
LT,2011.0,Male,Church of Scientology,12.0,,,,
LT,2011.0,Male,Evangelical Lutherans,8227.0,,,,
LT,2011.0,Male,Evangelical Reformists,2893.0,,,,
LT,2011.0,Male,Greek Catholic,335.0,,,,
LT,2011.0,Male,Jehovah Witness,937.0,,,,
LT,2011.0,Male,Judaism,638.0,,,,
LT,2011.0,Male,Karaite,172.0,,,,
LT,2011.0,Male,Methodist,136.0,,,,
LT,2011.0,Male,New Apostolic,162.0,,,,
LT,2011.0,Male,Old Believers,10248.0,,,,
LT,2011.0,Male,Orthodox,52947.0,,,,
LT,2011.0,Male,Pentecostal,774.0,,,,
LT,2011.0,Male,Protestant,527.0,,,,
LT,2011.0,Male,Roman Catholic,1060687.0,,,,
LT,2011.0,Male,Seventh Day Adventist,371.0,,,,
LT,2011.0,Male,Society for Krishna Consciousness,189.0,,,,
LT,2011.0,Male,Sunni Muslims,1565.0,,,,
LT,2011.0,Male,Other,206.0,,,,
LT,2011.0,Male,No Religion,105744.0,,,,
LT,2011.0,Male,Not Stated,149997.0,,,,
LT,2011.0,Male,Word of Faith,396.0,,,,
LT,2011.0,Male,Charismatic Evangelical Church,388.0,,,,
LT,2011.0,Female,Total,1640825.0,,,,
LT,2011.0,Female,Agnostic,210.0,,,,
LT,2011.0,Female,Armenian Apostolic,48.0,,,,
LT,2011.0,Female,Baha'i,15.0,,,,
LT,2011.0,Female,Balts Believers,2128.0,,,,
LT,2011.0,Female,Baptist,762.0,,,,
LT,2011.0,Female,Buddhist,234.0,,,,
LT,2011.0,Female,Christian,764.0,,,,
LT,2011.0,Female,Church of Christ,302.0,,,,
LT,2011.0,Female,Church of Jesus Christ of Latter-day Saints,68.0,,,,
LT,2011.0,Female,Church of Scientology,13.0,,,,
LT,2011.0,Female,Evangelical Lutherans,10149.0,,,,
LT,2011.0,Female,Evangelical Reformists,3838.0,,,,
LT,2011.0,Female,Greek Catholic,371.0,,,,
LT,2011.0,Female,Jehovah Witness,1990.0,,,,
LT,2011.0,Female,Judaism,591.0,,,,
LT,2011.0,Female,Karaite,138.0,,,,
LT,2011.0,Female,Methodist,228.0,,,,
LT,2011.0,Female,New Apostolic,260.0,,,,
LT,2011.0,Female,Old Believers,13082.0,,,,
LT,2011.0,Female,Orthodox,72242.0,,,,
LT,2011.0,Female,Pentecostal,1078.0,,,,
LT,2011.0,Female,Protestant,679.0,,,,
LT,2011.0,Female,Roman Catholic,1289791.0,,,,
LT,2011.0,Female,Seventh Day Adventist,549.0,,,,
LT,2011.0,Female,Society for Krishna Consciousness,155.0,,,,
LT,2011.0,Female,Sunni Muslims,1162.0,,,,
LT,2011.0,Female,Other,150.0,,,,
LT,2011.0,Female,No Religion,80926.0,,,,
LT,2011.0,Female,Not Stated,157760.0,,,,
LT,2011.0,Female,Word of Faith,599.0,,,,
LT,2011.0,Female,Charismatic Evangelical Church,543.0,,,,
MU,2011.0,Both Sexes,Total,1236817.0,,,,0.6
MU,2011.0,Both Sexes,Adventist,4428.0,,,,0.6
MU,2011.0,Both Sexes,Ahir,10.0,,,,0.6
MU,2011.0,Both Sexes,Ahmadhya,1265.0,,,,0.6
MU,2011.0,Both Sexes,Apostolic,70.0,,,,0.6
MU,2011.0,Both Sexes,Arya Samajist,271.0,,,,0.6
MU,2011.0,Both Sexes,Aryan,134.0,,,,0.6
MU,2011.0,Both Sexes,Assembly of God,8692.0,,,,0.6
MU,2011.0,Both Sexes,Baha'i,645.0,,,,0.6
MU,2011.0,Both Sexes,Baptist,52.0,,,,0.6
MU,2011.0,Both Sexes,Buddhist,2172.0,,,,0.6
MU,2011.0,Both Sexes,Chinese,3040.0,,,,0.6
MU,2011.0,Both Sexes,Christian,47774.0,,,,0.6
MU,2011.0,Both Sexes,Christian Tamil,53.0,,,,0.6
MU,2011.0,Both Sexes,Church of England,2788.0,,,,0.6
MU,2011.0,Both Sexes,Evangelical,199.0,,,,0.6
MU,2011.0,Both Sexes,Full Gospel Church,77.0,,,,0.6
MU,2011.0,Both Sexes,Hindu,469313.0,,,,0.6
MU,2011.0,Both Sexes,Islam ,59178.0,,,,0.6
MU,2011.0,Both Sexes,Jewish,43.0,,,,0.6
MU,2011.0,Both Sexes,Kabir Panthis,66.0,,,,0.6
MU,2011.0,Both Sexes,Marathi & Marathi Hindu,20654.0,,,,0.6
MU,2011.0,Both Sexes,Methodist,29.0,,,,0.6
MU,2011.0,Both Sexes,Mission Salut et Guerison,3731.0,,,,0.6
MU,2011.0,Both Sexes,Mormon,40.0,,,,0.6
MU,2011.0,Both Sexes,Muslim,153505.0,,,,0.6
MU,2011.0,Both Sexes,Pentecostal,6817.0,,,,0.6
MU,2011.0,Both Sexes,Presbyterian,501.0,,,,0.6
MU,2011.0,Both Sexes,Protestant,620.0,,,,0.6
MU,2011.0,Both Sexes,Puranic,48.0,,,,0.6
MU,2011.0,Both Sexes,Rajput,2320.0,,,,0.6
MU,2011.0,Both Sexes,Revived,223.0,,,,0.6
MU,2011.0,Both Sexes,Roman Catholic,324811.0,,,,0.6
MU,2011.0,Both Sexes,Tamil and Tamil Hindu,72036.0,,,,0.6
MU,2011.0,Both Sexes,Témoin de Jehovah,2173.0,,,,0.6
MU,2011.0,Both Sexes,Telegu and Telegu Hindu,27809.0,,,,0.6
MU,2011.0,Both Sexes,Vaish,49.0,,,,0.6
MU,2011.0,Both Sexes,Vedic,6318.0,,,,0.6
MU,2011.0,Both Sexes,Other Christians,748.0,,,,0.6
MU,2011.0,Both Sexes,Other Hindu,183.0,,,,0.6
MU,2011.0,Both Sexes,Other Religions,1835.0,,,,0.6
MU,2011.0,Both Sexes,No Religion,8772.0,,,,0.6
MU,2011.0,Both Sexes,Sanatanist,868.0,,,,0.6
MU,2011.0,Both Sexes,Other Muslims,21.0,,,,0.6
MU,2011.0,Both Sexes,Not Stated,1398.0,,,,0.6
MU,2011.0,Both Sexes,Christian Orthodox,34.0,,,,0.6
MU,2011.0,Both Sexes,Eglise Chrétienne,142.0,,,,0.6
MU,2011.0,Both Sexes,La Voix de la Delivrance,731.0,,,,0.6
MU,2011.0,Both Sexes,Peniel Tabernacle,43.0,,,,0.6
MU,2011.0,Both Sexes,"Arya Samajist, Other",25.0,,,,0.6
MU,2011.0,Both Sexes,Other Chinese,63.0,,,,0.6
MU,2011.0,Both Sexes,Unknown,25.0,,,,0.6
MU,2011.0,Male,Total,610848.0,,,,0.6
MU,2011.0,Male,Adventist,2064.0,,,,0.6
MU,2011.0,Male,Ahir,5.0,,,,0.6
MU,2011.0,Male,Ahmadhya,646.0,,,,0.6
MU,2011.0,Male,Apostolic,28.0,,,,0.6
MU,2011.0,Male,Arya Samajist,116.0,,,,0.6
MU,2011.0,Male,Aryan,66.0,,,,0.6
MU,2011.0,Male,Assembly of God,4108.0,,,,0.6
MU,2011.0,Male,Baha'i,324.0,,,,0.6
MU,2011.0,Male,Baptist,28.0,,,,0.6
MU,2011.0,Male,Buddhist,905.0,,,,0.6
MU,2011.0,Male,Chinese,1241.0,,,,0.6
MU,2011.0,Male,Christian,24534.0,,,,0.6
MU,2011.0,Male,Christian Tamil,29.0,,,,0.6
MU,2011.0,Male,Church of England,1416.0,,,,0.6
MU,2011.0,Male,Evangelical,108.0,,,,0.6
MU,2011.0,Male,Full Gospel Church,32.0,,,,0.6
MU,2011.0,Male,Hindu,231799.0,,,,0.6
MU,2011.0,Male,Islam ,29186.0,,,,0.6
MU,2011.0,Male,Jewish,26.0,,,,0.6
MU,2011.0,Male,Kabir Panthis,30.0,,,,0.6
MU,2011.0,Male,Marathi & Marathi Hindu,10097.0,,,,0.6
MU,2011.0,Male,Methodist,16.0,,,,0.6
MU,2011.0,Male,Mission Salut et Guerison,1747.0,,,,0.6
MU,2011.0,Male,Mormon,23.0,,,,0.6
MU,2011.0,Male,Muslim,75190.0,,,,0.6
MU,2011.0,Male,Pentecostal,3237.0,,,,0.6
MU,2011.0,Male,Presbyterian,239.0,,,,0.6
MU,2011.0,Male,Protestant,338.0,,,,0.6
MU,2011.0,Male,Puranic,25.0,,,,0.6
MU,2011.0,Male,Rajput,1180.0,,,,0.6
MU,2011.0,Male,Revived,123.0,,,,0.6
MU,2011.0,Male,Roman Catholic,161178.0,,,,0.6
MU,2011.0,Male,Tamil and Tamil Hindu,35082.0,,,,0.6
MU,2011.0,Male,Témoin de Jehovah,983.0,,,,0.6
MU,2011.0,Male,Telegu and Telegu Hindu,13512.0,,,,0.6
MU,2011.0,Male,Vaish,28.0,,,,0.6
MU,2011.0,Male,Vedic,3127.0,,,,0.6
MU,2011.0,Male,Other Christians,333.0,,,,0.6
MU,2011.0,Male,Other Hindu,121.0,,,,0.6
MU,2011.0,Male,Other Religions,949.0,,,,0.6
MU,2011.0,Male,No Religion,5000.0,,,,0.6
MU,2011.0,Male,Sanatanist,414.0,,,,0.6
MU,2011.0,Male,Other Muslims,13.0,,,,0.6
MU,2011.0,Male,Not Stated,743.0,,,,0.6
MU,2011.0,Male,Christian Orthodox,6.0,,,,0.6
MU,2011.0,Male,Eglise Chrétienne,70.0,,,,0.6
MU,2011.0,Male,La Voix de la Delivrance,326.0,,,,0.6
MU,2011.0,Male,Peniel Tabernacle,25.0,,,,0.6
MU,2011.0,Male,"Arya Samajist, Other",9.0,,,,0.6
MU,2011.0,Male,Other Chinese,23.0,,,,0.6
MU,2011.0,Male,Unknown,9.0,,,,0.6
MU,2011.0,Female,Total,625969.0,,,,0.6
MU,2011.0,Female,Adventist,2364.0,,,,0.6
MU,2011.0,Female,Ahir,5.0,,,,0.6
MU,2011.0,Female,Ahmadhya,619.0,,,,0.6
MU,2011.0,Female,Apostolic,42.0,,,,0.6
MU,2011.0,Female,Arya Samajist,155.0,,,,0.6
MU,2011.0,Female,Aryan,68.0,,,,0.6
MU,2011.0,Female,Assembly of God,4584.0,,,,0.6
MU,2011.0,Female,Baha'i,321.0,,,,0.6
MU,2011.0,Female,Baptist,24.0,,,,0.6
MU,2011.0,Female,Buddhist,1267.0,,,,0.6
MU,2011.0,Female,Chinese,1799.0,,,,0.6
MU,2011.0,Female,Christian,23240.0,,,,0.6
MU,2011.0,Female,Christian Tamil,24.0,,,,0.6
MU,2011.0,Female,Church of England,1372.0,,,,0.6
MU,2011.0,Female,Evangelical,91.0,,,,0.6
MU,2011.0,Female,Full Gospel Church,45.0,,,,0.6
MU,2011.0,Female,Hindu,237514.0,,,,0.6
MU,2011.0,Female,Islam ,29992.0,,,,0.6
MU,2011.0,Female,Jewish,17.0,,,,0.6
MU,2011.0,Female,Kabir Panthis,36.0,,,,0.6
MU,2011.0,Female,Marathi & Marathi Hindu,10557.0,,,,0.6
MU,2011.0,Female,Methodist,13.0,,,,0.6
MU,2011.0,Female,Mission Salut et Guerison,1984.0,,,,0.6
MU,2011.0,Female,Mormon,17.0,,,,0.6
MU,2011.0,Female,Muslim,78315.0,,,,0.6
MU,2011.0,Female,Pentecostal,3580.0,,,,0.6
MU,2011.0,Female,Presbyterian,262.0,,,,0.6
MU,2011.0,Female,Protestant,282.0,,,,0.6
MU,2011.0,Female,Puranic,23.0,,,,0.6
MU,2011.0,Female,Rajput,1140.0,,,,0.6
MU,2011.0,Female,Revived,100.0,,,,0.6
MU,2011.0,Female,Roman Catholic,163633.0,,,,0.6
MU,2011.0,Female,Tamil and Tamil Hindu,36954.0,,,,0.6
MU,2011.0,Female,Témoin de Jehovah,1190.0,,,,0.6
MU,2011.0,Female,Telegu and Telegu Hindu,14297.0,,,,0.6
MU,2011.0,Female,Vaish,21.0,,,,0.6
MU,2011.0,Female,Vedic,3191.0,,,,0.6
MU,2011.0,Female,Other Christians,415.0,,,,0.6
MU,2011.0,Female,Other Hindu,62.0,,,,0.6
MU,2011.0,Female,Other Religions,886.0,,,,0.6
MU,2011.0,Female,No Religion,3772.0,,,,0.6
MU,2011.0,Female,Sanatanist,454.0,,,,0.6
MU,2011.0,Female,Other Muslims,8.0,,,,0.6
MU,2011.0,Female,Not Stated,655.0,,,,0.6
MU,2011.0,Female,Christian Orthodox,28.0,,,,0.6
MU,2011.0,Female,Eglise Chrétienne,72.0,,,,0.6
MU,2011.0,Female,La Voix de la Delivrance,405.0,,,,0.6
MU,2011.0,Female,Peniel Tabernacle,18.0,,,,0.6
MU,2011.0,Female,"Arya Samajist, Other",16.0,,,,0.6
MU,2011.0,Female,Other Chinese,40.0,,,,0.6
MU,2011.0,Female,Unknown,16.0,,,,0.6
ME,2011.0,Both Sexes,Total,620029.0,,,,3.2
ME,2011.0,Both Sexes,Adventist,894.0,,,,3.2
ME,2011.0,Both Sexes,Agnostic,451.0,,,,3.2
ME,2011.0,Both Sexes,Atheist,7667.0,,,,3.2
ME,2011.0,Both Sexes,Buddhist,118.0,,,,3.2
ME,2011.0,Both Sexes,Catholic,21299.0,,,,3.2
ME,2011.0,Both Sexes,Christian,1460.0,,,,3.2
ME,2011.0,Both Sexes,Jehovah Witness,145.0,,,,3.2
ME,2011.0,Both Sexes,Muslim,118477.0,,,,3.2
ME,2011.0,Both Sexes,Protestant,143.0,,,,3.2
ME,2011.0,Both Sexes,Other,6337.0,,,,3.2
ME,2011.0,Both Sexes,Not Declared,16180.0,,,,3.2
ME,2011.0,Both Sexes,Christian Orthodox,446858.0,,,,3.2
ME,2011.0,Both Sexes,Unknown,0.0,,,,3.2
ME,2011.0,Male,Total,306236.0,,,,3.2
ME,2011.0,Male,Adventist,447.0,,,,3.2
ME,2011.0,Male,Agnostic,266.0,,,,3.2
ME,2011.0,Male,Atheist,4298.0,,,,3.2
ME,2011.0,Male,Buddhist,81.0,,,,3.2
ME,2011.0,Male,Catholic,9930.0,,,,3.2
ME,2011.0,Male,Christian,700.0,,,,3.2
ME,2011.0,Male,Jehovah Witness,67.0,,,,3.2
ME,2011.0,Male,Muslim,60105.0,,,,3.2
ME,2011.0,Male,Protestant,71.0,,,,3.2
ME,2011.0,Male,Other,3163.0,,,,3.2
ME,2011.0,Male,Not Declared,7571.0,,,,3.2
ME,2011.0,Male,Christian Orthodox,219537.0,,,,3.2
ME,2011.0,Male,Unknown,0.0,,,,3.2
ME,2011.0,Female,Total,313793.0,,,,3.2
ME,2011.0,Female,Adventist,447.0,,,,3.2
ME,2011.0,Female,Agnostic,185.0,,,,3.2
ME,2011.0,Female,Atheist,3369.0,,,,3.2
ME,2011.0,Female,Buddhist,37.0,,,,3.2
ME,2011.0,Female,Catholic,11369.0,,,,3.2
ME,2011.0,Female,Christian,760.0,,,,3.2
ME,2011.0,Female,Jehovah Witness,78.0,,,,3.2
ME,2011.0,Female,Muslim,58372.0,,,,3.2
ME,2011.0,Female,Protestant,72.0,,,,3.2
ME,2011.0,Female,Other,3174.0,,,,3.2
ME,2011.0,Female,Not Declared,8609.0,,,,3.2
ME,2011.0,Female,Christian Orthodox,227321.0,,,,3.2
ME,2011.0,Female,Unknown,0.0,,,,3.2
NP,2011.0,Both Sexes,Total,26494504.0,,,,0.3
NP,2011.0,Both Sexes,Baha'i,1283.0,,,,0.3
NP,2011.0,Both Sexes,Buddhist,2396099.0,,,,0.3
NP,2011.0,Both Sexes,Christian,375699.0,,,,0.3
NP,2011.0,Both Sexes,Hindu,21551492.0,,,,0.3
NP,2011.0,Both Sexes,Islam ,1162370.0,,,,0.3
NP,2011.0,Both Sexes,Jains,3214.0,,,,0.3
NP,2011.0,Both Sexes,Kirati,807169.0,,,,0.3
NP,2011.0,Both Sexes,Sikh,609.0,,,,0.3
NP,2011.0,Both Sexes,Other,61581.0,,,,0.3
NP,2011.0,Both Sexes,Unknown,134988.0,,,,0.3
NP,2011.0,Male,Total,12849041.0,,,,0.3
NP,2011.0,Male,Baha'i,576.0,,,,0.3
NP,2011.0,Male,Buddhist,1139779.0,,,,0.3
NP,2011.0,Male,Christian,175470.0,,,,0.3
